x,y,timestamp
0.81,-0.11,Fri Nov 22 07:48:40 2024
0.81,-0.11,Fri Nov 22 07:48:40 2024
0.81,-0.12,Fri Nov 22 07:48:40 2024
0.81,-0.12,Fri Nov 22 07:48:40 2024
0.81,-0.13,Fri Nov 22 07:48:40 2024
0.81,-0.13,Fri Nov 22 07:48:40 2024
0.81,-0.13,Fri Nov 22 07:48:40 2024
0.81,-0.13,Fri Nov 22 07:48:40 2024
0.81,-0.14,Fri Nov 22 07:48:40 2024
0.81,-0.14,Fri Nov 22 07:48:40 2024
0.81,-0.14,Fri Nov 22 07:48:40 2024
0.81,-0.14,Fri Nov 22 07:48:40 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.81,-0.14,Fri Nov 22 07:48:41 2024
0.8,-0.14,Fri Nov 22 07:48:41 2024
0.8,-0.15,Fri Nov 22 07:48:41 2024
0.8,-0.15,Fri Nov 22 07:48:41 2024
0.8,-0.16,Fri Nov 22 07:48:41 2024
0.8,-0.17,Fri Nov 22 07:48:41 2024
0.8,-0.17,Fri Nov 22 07:48:41 2024
0.79,-0.18,Fri Nov 22 07:48:42 2024
0.79,-0.19,Fri Nov 22 07:48:42 2024
0.79,-0.2,Fri Nov 22 07:48:42 2024
0.79,-0.2,Fri Nov 22 07:48:42 2024
0.78,-0.21,Fri Nov 22 07:48:42 2024
0.78,-0.22,Fri Nov 22 07:48:42 2024
0.78,-0.23,Fri Nov 22 07:48:42 2024
0.77,-0.24,Fri Nov 22 07:48:42 2024
0.77,-0.26,Fri Nov 22 07:48:42 2024
0.77,-0.27,Fri Nov 22 07:48:42 2024
0.76,-0.28,Fri Nov 22 07:48:42 2024
0.76,-0.29,Fri Nov 22 07:48:43 2024
0.75,-0.31,Fri Nov 22 07:48:43 2024
0.75,-0.32,Fri Nov 22 07:48:43 2024
0.74,-0.33,Fri Nov 22 07:48:43 2024
0.74,-0.34,Fri Nov 22 07:48:43 2024
0.73,-0.36,Fri Nov 22 07:48:43 2024
0.73,-0.37,Fri Nov 22 07:48:43 2024
0.72,-0.39,Fri Nov 22 07:48:43 2024
0.72,-0.4,Fri Nov 22 07:48:43 2024
0.71,-0.42,Fri Nov 22 07:48:43 2024
0.71,-0.43,Fri Nov 22 07:48:43 2024
0.7,-0.45,Fri Nov 22 07:48:43 2024
0.7,-0.46,Fri Nov 22 07:48:43 2024
0.69,-0.48,Fri Nov 22 07:48:43 2024
0.69,-0.49,Fri Nov 22 07:48:43 2024
0.68,-0.51,Fri Nov 22 07:48:43 2024
0.67,-0.52,Fri Nov 22 07:48:43 2024
0.67,-0.54,Fri Nov 22 07:48:43 2024
0.66,-0.55,Fri Nov 22 07:48:43 2024
0.66,-0.57,Fri Nov 22 07:48:43 2024
0.65,-0.58,Fri Nov 22 07:48:44 2024
0.64,-0.6,Fri Nov 22 07:48:44 2024
0.64,-0.61,Fri Nov 22 07:48:44 2024
0.63,-0.63,Fri Nov 22 07:48:44 2024
0.63,-0.64,Fri Nov 22 07:48:44 2024
0.62,-0.66,Fri Nov 22 07:48:44 2024
0.61,-0.67,Fri Nov 22 07:48:44 2024
0.61,-0.69,Fri Nov 22 07:48:44 2024
0.6,-0.71,Fri Nov 22 07:48:45 2024
0.59,-0.72,Fri Nov 22 07:48:45 2024
0.59,-0.74,Fri Nov 22 07:48:45 2024
0.58,-0.75,Fri Nov 22 07:48:45 2024
0.57,-0.77,Fri Nov 22 07:48:45 2024
0.57,-0.78,Fri Nov 22 07:48:45 2024
0.56,-0.8,Fri Nov 22 07:48:45 2024
0.56,-0.81,Fri Nov 22 07:48:45 2024
0.55,-0.83,Fri Nov 22 07:48:45 2024
0.54,-0.84,Fri Nov 22 07:48:45 2024
0.53,-0.86,Fri Nov 22 07:48:45 2024
0.53,-0.87,Fri Nov 22 07:48:45 2024
0.52,-0.89,Fri Nov 22 07:48:45 2024
0.51,-0.9,Fri Nov 22 07:48:46 2024
0.51,-0.92,Fri Nov 22 07:48:46 2024
0.5,-0.93,Fri Nov 22 07:48:46 2024
0.49,-0.95,Fri Nov 22 07:48:46 2024
0.49,-0.96,Fri Nov 22 07:48:46 2024
0.48,-0.98,Fri Nov 22 07:48:46 2024
0.47,-0.99,Fri Nov 22 07:48:46 2024
0.46,-1.0,Fri Nov 22 07:48:47 2024
0.46,-1.02,Fri Nov 22 07:48:47 2024
0.45,-1.04,Fri Nov 22 07:48:47 2024
0.44,-1.05,Fri Nov 22 07:48:47 2024
0.43,-1.07,Fri Nov 22 07:48:47 2024
